,source,target,y2030,y2040,y2050,polygon,technology,scenario
11,electricity,hydrocarbons,22.5066864316338,18.806232654843093,17.196430982680976,FR,(BM)FT_FR,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
12,biomass,hydrocarbons,82.50227465670436,83.0352827578764,88.4392831660335,PT,(BM)FT_PT,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
13,electricity,hydrocarbons,2.965173204870521,2.984329783839412,3.178552273777448,PT,(BM)FT_PT,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
14,CO2,hydrocarbons,28.202000783414967,29.873176754602888,32.39378966282696,ES,(COEL)FT-MEA_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
15,electricity,hydrocarbons,105.92191789436241,112.19857058175955,121.66556391882062,ES,(COEL)FT-MEA_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
16,CO2,hydrocarbons,26.113917022380985,25.44901859193088,15.657224214456043,FR,(COEL)FT-MEA_FR,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
17,electricity,hydrocarbons,98.07943046266001,95.58218505446744,58.80587091794328,FR,(COEL)FT-MEA_FR,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
18,CO2,hydrocarbons,2.6909704627801925,3.0596714028320506,3.4790326925645974,PT,(COEL)FT-MEA_PT,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
19,electricity,hydrocarbons,10.106827334831506,11.491605351103093,13.066655023651396,PT,(COEL)FT-MEA_PT,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
20,hydrogen,industry,0.07275746641636327,0.07275746641636247,0.07275746641636177,FR,(EL)-CC_gco_FR,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
21,electricity,industry,8.430206214689187,8.430206214689095,8.430206214689013,FR,(EL)-CC_gco_FR,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
22,hydrogen,industry,0.004619852743983952,0.0046198527439840825,0.004619852743982936,FR,(EL)-CC_gfi_FR,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
23,electricity,industry,0.8329340659340208,0.8329340659340444,0.8329340659338377,FR,(EL)-CC_gfi_FR,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
24,hydrogen,industry,0.01162841017139279,0.011628410171391941,0.011628410171390864,FR,(EL)-CC_gfl_FR,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
25,electricity,industry,1.4388009049774302,1.438800904977325,1.438800904977192,FR,(EL)-CC_gfl_FR,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
26,CO2,hydrocarbons,1.2260287059451827e-14,11.878911672039944,22.925134279023684,ES,(H2)FT-DC_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
27,hydrogen,hydrocarbons,5.81646906025438e-14,56.35538701081949,108.76036881479048,ES,(H2)FT-DC_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
28,electricity,hydrocarbons,5.819110472160587e-16,0.5638097947743235,1.088097597648901,ES,(H2)FT-DC_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
29,CO2,hydrocarbons,1.1310598058234503e-14,3.6306085337161838,3.421343840718665,PT,(H2)FT-DC_PT,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
30,hydrogen,hydrocarbons,5.3659219673797525e-14,17.224166207410065,16.231382264977544,PT,(H2)FT-DC_PT,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
31,electricity,hydrocarbons,5.368358773975918e-16,0.1723198815526596,0.16238753363478162,PT,(H2)FT-DC_PT,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
32,CO2,methanol,10.318044514807282,10.31839548409172,9.823070216567682,ES,(H2)MeOH-DC_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
33,hydrogen,methanol,47.17161554801941,47.17322009509526,44.90871221694717,ES,(H2)MeOH-DC_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
34,electricity,methanol,0.7370031796290918,0.7370282488636944,0.7016478726119775,ES,(H2)MeOH-DC_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
35,CO2,methanol,19.65359537876123,17.9805337906831,15.57775549369853,FR,(H2)MeOH-DC_FR,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
36,hydrogen,methanol,89.85150665058667,82.20267184397945,71.21774791679307,FR,(H2)MeOH-DC_FR,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
37,electricity,methanol,1.4038282413400882,1.2843238421916503,1.1126968209784664,FR,(H2)MeOH-DC_FR,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
38,CO2,methanol,3.9377832580264314,3.922983684132747,3.926949881207747,PT,(H2)MeOH-DC_PT,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
39,hydrogen,methanol,18.002597070838434,17.93493698185689,17.95306948005857,PT,(H2)MeOH-DC_PT,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
40,electricity,methanol,0.2812702327161737,0.2802131202951963,0.2804964200862677,PT,(H2)MeOH-DC_PT,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
41,hydrocarbons,industry,0.0017098053640920215,4.505359678824962e-15,2.3120343230346636,ES,(LN)O_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
42,electricity,industry,3.0173035836918025e-05,7.950634727338167e-17,0.04080060570061172,ES,(LN)O_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
43,hydrocarbons,industry,0.027406829760697242,0.1738040512199786,1.7299994005111004e-12,FR,(LN)O_FR,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
44,electricity,industry,0.0004836499369534807,0.003067130315646681,3.052940118549001e-14,FR,(LN)O_FR,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
45,hydrocarbons,industry,0.04001589464797656,0.11211448546581242,8.505559047097093e-14,PT,(LN)O_PT,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
46,electricity,industry,0.0007061628467289981,0.001978490919984925,1.5009810083112517e-15,PT,(LN)O_PT,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
47,methanol,industry,40.75627583348769,40.757662162162305,38.80363370291611,ES,(MeOH)O-MEA_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
48,electricity,industry,0.6208242922350946,0.6208454096335962,0.591080463980196,ES,(MeOH)O-MEA_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
49,methanol,industry,77.63170174610764,71.02310847320838,61.529627852574585,FR,(MeOH)O-MEA_FR,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
50,electricity,industry,1.1825331266389392,1.0818670290278758,0.9372565790635077,FR,(MeOH)O-MEA_FR,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
51,methanol,industry,15.554243869204955,15.495785552325454,15.51145203077086,PT,(MeOH)O-MEA_PT,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
52,electricity,industry,0.23693166865400714,0.23604119614493282,0.2362798374386669,PT,(MeOH)O-MEA_PT,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
53,methane,industry,10.14669421487611,10.146694214876034,10.146694214874607,ES,(NG)DRI-EAF-MEA_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
54,coal,industry,0.5466384683882498,0.5466384683882457,0.5466384683881689,ES,(NG)DRI-EAF-MEA_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
55,electricity,industry,3.2937625754527406,3.293762575452716,3.2937625754522526,ES,(NG)DRI-EAF-MEA_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
56,methane,industry,21.743801652892483,21.743801652892216,21.743801652892532,FR,(NG)DRI-EAF-MEA_FR,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
57,coal,industry,1.1714158504007082,1.171415850400694,1.1714158504007108,FR,(NG)DRI-EAF-MEA_FR,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
58,electricity,industry,7.058350100603596,7.058350100603509,7.0583501006036125,FR,(NG)DRI-EAF-MEA_FR,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
59,methane,industry,4.000000000000305,3.999999999999783,3.8442320310864857,ES,(NG)NH3-MVR-DEA_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
60,electricity,industry,0.3268206039076626,0.32682060390761997,0.3140935584901925,ES,(NG)NH3-MVR-DEA_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
61,methane,industry,6.311666666666416,6.311666666666677,6.048680555555289,FR,(NG)NH3-MVR-DEA_FR,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
62,electricity,industry,0.5156956779159062,0.5156956779159275,0.49420835800274127,FR,(NG)NH3-MVR-DEA_FR,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
63,methane,industry,8.828280666282563e-15,1.3094382964670859e-14,0.16925968275491207,ES,(NG)NH3_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
64,electricity,industry,6.45104513589117e-16,9.568392615150741e-16,0.012368227681170215,ES,(NG)NH3_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
65,methane,industry,1.3272087442903276e-14,1.7980871077352508e-14,0.2857644356954626,FR,(NG)NH3_FR,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
66,electricity,industry,9.698245714894798e-16,1.3139071500712128e-15,0.02088152090524957,FR,(NG)NH3_FR,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
67,methane,industry,4.994762443438713,4.994762443438807,4.994762443438569,ES,(NG)PEA_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
68,electricity,industry,0.7924210337400974,0.7924210337401124,0.7924210337400743,ES,(NG)PEA_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
69,methane,industry,2.7785588235291065,2.7785588235294663,2.778558823529287,FR,(NG)PEA_FR,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
70,electricity,industry,0.4408194544148833,0.44081945441494036,0.440819454414912,FR,(NG)PEA_FR,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
71,methane,industry,0.39281447963819116,0.3928144796379391,0.3928144796369368,PT,(NG)PEA_PT,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
72,electricity,industry,0.06232017229005044,0.062320172290010425,0.06232017228985143,PT,(NG)PEA_PT,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
73,methane,industry,0.15772169925193757,0.1577216992517519,0.1577216992518937,ES,(NG)PE_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
74,hydrogen,industry,0.0032345308475587972,0.003234530847554989,0.0032345308475578973,ES,(NG)PE_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
75,electricity,industry,0.26732892404232,0.2673289240420052,0.2673289240422456,ES,(NG)PE_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
76,methane,industry,0.19185195912784345,0.1918519591278438,0.1918519591277687,FR,(NG)PE_FR,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
77,hydrogen,industry,0.003934468642595327,0.003934468642595335,0.003934468642593793,FR,(NG)PE_FR,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
78,electricity,industry,0.32517768989499063,0.3251776898949913,0.325177689894864,FR,(NG)PE_FR,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
79,methane,industry,0.018974173304366567,0.01897417330436658,0.018974173304356832,PT,(NG)PE_PT,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
80,hydrogen,industry,0.0003891192470724433,0.0003891192470724436,0.00038911924707224363,PT,(NG)PE_PT,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
81,electricity,industry,0.03216009818627739,0.03216009818627741,0.03216009818626088,PT,(NG)PE_PT,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
82,methane,industry,4.527334207076481,4.52733420707722,4.527334207077067,ES,(NG)_gco_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
83,hydrogen,industry,0.04210883292292654,0.0421088329229334,0.042108832922931994,ES,(NG)_gco_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
84,electricity,industry,1.0250314540057432,1.0250314540059104,1.0250314540058763,ES,(NG)_gco_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
85,methane,industry,2.6769252948903404,2.6769252948884112,2.676925294877423,PT,(NG)_gco_PT,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
86,hydrogen,industry,0.024898139795710674,0.024898139795692737,0.024898139795590538,PT,(NG)_gco_PT,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
87,electricity,industry,0.6060813056383767,0.60608130563794,0.6060813056354523,PT,(NG)_gco_PT,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
88,methane,industry,0.12545381526092364,0.12545381526097535,0.125453815260762,ES,(NG)_gfi_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
89,hydrogen,industry,0.0007615866591893601,0.0007615866591896741,0.0007615866591883789,ES,(NG)_gfi_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
90,electricity,industry,0.03738839018548172,0.03738839018549713,0.03738839018543356,ES,(NG)_gfi_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
91,methane,industry,1.2585112781952736,1.2585112781954562,1.2585112781945815,ES,(NG)_gfl_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
92,hydrogen,industry,0.01020198941901964,0.010201989419021118,0.010201989419014026,ES,(NG)_gfl_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
93,electricity,industry,0.18528005313257845,0.18528005313260534,0.18528005313247656,ES,(NG)_gfl_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
94,methane,electricity,1.5877690590180597e-13,6.075355803202427e-14,14.312852266722125,ES,CCGT+CC_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
95,methane,electricity,1.5275300331646537e-14,2.0436875838676402e-14,23.466370785127246,FR,CCGT+CC_FR,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
96,methane,electricity,1.6221084583599366e-13,6.17720353119272e-14,2.687985945626575,PT,CCGT+CC_PT,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
97,methane,electricity,6.6167358005571515,3.49504574782211,8.210373379165123e-14,ES,CCGT-existing_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
98,methane,electricity,5.863643949492457,4.368875293130357,6.330859392458665e-13,FR,CCGT-existing_FR,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
99,methane,electricity,1.5088534665622113,0.7770991737637493,7.64332238057071e-14,PT,CCGT-existing_PT,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
100,electricity,industry,5.977937320720813e-15,5.799804248499178e-15,3.8875278941191245,ES,CEM2-(Afm)MEA_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
101,waste,industry,3.816289611484762e-14,3.702570220245089e-14,24.81781176470273,ES,CEM2-(Afm)MEA_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
102,electricity,industry,4.519585385730921e-15,4.160412914421967e-15,1.076124308929035,PT,CEM2-(Afm)MEA_PT,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
103,waste,industry,2.8852839751259754e-14,2.655989806009061e-14,6.86993155079937,PT,CEM2-(Afm)MEA_PT,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
104,biomass,industry,20.319311733800113,20.319311733800138,5.559259588953629e-13,ES,CEM2-(BMW)Oxy-MEA_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
105,electricity,industry,4.165258301920612,4.165258301920617,1.1395933316433398e-13,ES,CEM2-(BMW)Oxy-MEA_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
106,biomass,industry,13.869834500875617,13.869834500875577,13.86983450087497,FR,CEM2-(BMW)Oxy-MEA_FR,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
107,electricity,industry,2.843179141985273,2.8431791419852646,2.8431791419851398,FR,CEM2-(BMW)Oxy-MEA_FR,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
108,biomass,industry,5.624681260945368,5.62468126094547,7.189101908513103e-13,PT,CEM2-(BMW)Oxy-MEA_PT,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
109,electricity,industry,1.1530041285226371,1.1530041285226578,1.4736949164462326e-13,PT,CEM2-(BMW)Oxy-MEA_PT,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
110,fossil-methane,methane,118.66076826977792,118.61777230310453,118.56079290720548,ES,CH4-import-DZ_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
111,fossil-methane,methane,131.53494450360452,147.0830382660432,140.4454942308566,ES,CH4-import-MA_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
112,methane,CO2,39.64304215139962,57.68432254326309,54.45248866968037,ES,DAC_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
113,electricity,CO2,6.32130572594936,9.198089213175203,8.682755150456853,ES,DAC_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
114,Non-EU-hydrogen,hydrogen,0.7756304554009092,0.8622234372479913,0.5244894591738782,FR,LH2-terminal_FR,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
115,fossil-methane,methane,32.66467677707413,24.0229611108024,18.88656542494685,ES,LNG-terminal_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
116,fossil-methane,methane,105.19818650427379,31.41739412214025,42.557182349490155,FR,LNG-terminal_FR,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
117,fossil-methane,methane,10.641972448965697,10.74408842303112,8.204208072036717,PT,LNG-terminal_PT,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
118,electricity,hydrogen,55.93947677550714,87.04789106891022,112.9292290658356,ES,PEM_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
119,electricity,hydrogen,124.42842882188258,202.4207477574545,215.3391604922243,FR,PEM_FR,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
120,electricity,hydrogen,8.107414411452572,12.201938129885399,36.24255198822597,PT,PEM_PT,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
121,methane,hydrocarbons,10.490418906045765,5.7824617922929535,3.052991115467191,ES,REF-SMR_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
122,crude,hydrocarbons,281.06127028432303,154.92480055069885,81.79631040143114,ES,REF-SMR_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
123,electricity,hydrocarbons,0.5989983782283275,0.33017606510971453,0.17432447105200108,ES,REF-SMR_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
124,methane,hydrocarbons,1.8426902106738556,0.37883724778523453,6.70080988211375e-15,FR,REF-SMR_FR,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
125,crude,hydrocarbons,49.36970162878844,10.14987857464596,1.7952935476344443e-13,FR,REF-SMR_FR,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
126,electricity,hydrocarbons,0.10521681332808724,0.021631442849728323,3.8261334348519636e-16,FR,REF-SMR_FR,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
127,methane,hydrocarbons,1.7017694231926936,0.2098813319658887,0.01153323153278367,PT,REF-SMR_PT,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
128,crude,hydrocarbons,45.5941254679455,5.623179998779833,0.30900050170725246,PT,REF-SMR_PT,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
129,electricity,hydrocarbons,0.0971702973675828,0.01198413319753278,0.0006585425277810242,PT,REF-SMR_PT,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
130,hydro,electricity,9.623778190000676,9.623778190000676,9.623778190000676,ES,RoR_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
131,hydro,electricity,37.3591731192642,37.3591731192642,37.3591731192642,FR,RoR_FR,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
132,hydro,electricity,6.093623171057298,6.093623171057298,6.093623171057298,PT,RoR_PT,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
133,coal,electricity,1.42053758240006,2.7693014486929295,0.0,ES,SCPC-existing_ES,wy2009__2030_wy2009__2040_wy2009__2050_wy2009__medium_bio__current__GA__GA_flex0__Base__Run_Model_Planning
